step,loss,lrm,tok_per_sec
3720,1.316309,0.97,29893
3721,1.287735,0.97,30148
3722,1.334202,0.97,28218
3723,1.601431,0.97,30150
3724,1.664363,0.97,30157
3725,1.613875,0.97,30155
3726,1.553773,0.97,30159
3727,1.535149,0.97,30205
3728,1.492069,0.97,30193
3729,1.500335,0.97,30155
3730,1.545233,0.97,29587
3731,1.524387,0.97,29743
3732,1.564256,0.97,30150
3733,1.545566,0.97,30153
3734,1.49676,0.97,30141
3735,1.556325,0.97,30193
3736,1.579771,0.97,30178
3737,1.627711,0.97,29632
3738,1.634919,0.97,30167
3739,1.691604,0.97,30194
3740,1.775002,0.96,30166
3741,1.788583,0.96,30120
3742,1.80502,0.96,30138
3743,1.878281,0.96,30111
3744,1.873869,0.96,30134
3745,1.848885,0.96,30154
3746,1.762268,0.96,30128
3747,1.698534,0.96,30143
3748,1.655231,0.96,30134
3749,1.590325,0.96,30142
3750,1.539048,0.96,30102
3751,1.540553,0.96,30165
3752,1.595778,0.96,30160
3753,1.666115,0.96,30175
3754,1.719274,0.96,30145
3755,1.761583,0.96,30182
3756,1.734435,0.96,30188
3757,1.783039,0.96,30149
3758,1.706514,0.96,30138
3759,1.663011,0.96,30172
3760,1.598135,0.96,30126
3761,1.535095,0.96,30178
3762,1.482662,0.96,30153
3763,1.436213,0.96,29842
3764,1.457385,0.96,30164
3765,1.499246,0.96,30141
3766,1.521238,0.96,29737
3767,1.492921,0.96,30193
3768,1.486579,0.96,30156
3769,1.450615,0.96,28129
3770,1.406568,0.96,30152
3771,1.367767,0.96,30151
3772,1.34984,0.96,30103
3773,1.394077,0.96,30172
3774,1.477438,0.96,29937
3775,1.537306,0.96,30217
3776,1.583,0.96,30207
3777,1.647218,0.96,30171
3778,1.713032,0.96,30213
3779,1.712994,0.96,30180
3780,1.651196,0.96,30169
3781,1.605922,0.96,30123
3782,1.542124,0.96,30167
3783,1.510733,0.96,26346
3784,1.457703,0.96,30212
3785,1.427654,0.96,30171
3786,1.394071,0.96,30158
3787,1.36178,0.96,28643
3788,1.311621,0.96,30207
3789,1.329018,0.96,30207
3790,1.312593,0.96,30209
3791,1.293136,0.96,30207
3792,1.39537,0.96,30158
3793,1.443271,0.96,30121
3794,1.448044,0.96,30179
3795,1.412707,0.96,30120
3796,1.373798,0.96,27485
3797,1.372625,0.96,29979
3798,1.424153,0.96,30131
3799,1.467899,0.96,30112
3800,1.481263,0.96,29864
3801,1.54007,0.96,30176
3802,1.58677,0.96,28820
3803,1.656525,0.96,30155
3804,1.679825,0.96,29336
3805,1.69129,0.96,30149
3806,1.65775,0.96,29968
3807,1.637908,0.96,30158
3808,1.595972,0.95,30161
3809,1.584499,0.95,30083
3810,1.594581,0.95,30015
3811,1.62323,0.95,30153
3812,1.655012,0.95,30148
3813,1.71012,0.95,30150
3814,1.729019,0.95,30088
3815,1.675724,0.95,28074
3816,1.608076,0.95,30137
3817,1.547321,0.95,30142
3818,1.556376,0.95,30146
3819,1.530468,0.95,30105
3820,1.582987,0.95,30072
3821,1.52444,0.95,30189
3822,1.462265,0.95,30127
3823,1.402592,0.95,29301
3824,1.378564,0.95,30044
3825,1.391756,0.95,30166
3826,1.431607,0.95,30176
3827,1.506917,0.95,30141
3828,1.549119,0.95,30041
3829,1.575363,0.95,30073
3830,1.570828,0.95,30156
3831,1.521623,0.95,29603
3832,1.48658,0.95,30188
3833,1.43313,0.95,30096
3834,1.379947,0.95,30186
3835,1.381464,0.95,28740
3836,1.422593,0.95,30175
3837,1.419604,0.95,30187
3838,1.387224,0.95,30015
3839,1.357828,0.95,30148
3840,1.35999,0.95,30145
3841,1.347741,0.95,30127
3842,1.314753,0.95,30009
3843,1.303827,0.95,30093
3844,1.364112,0.95,30136
3845,1.427504,0.95,30110
3846,1.373422,0.95,29901
3847,1.393126,0.95,29952
3848,1.421151,0.95,30148
3849,1.477963,0.95,30128
3850,1.519007,0.95,30138
3851,1.555184,0.95,30140
3852,1.58415,0.95,30008
3853,1.560001,0.95,30150
3854,1.598337,0.95,29907
3855,1.609342,0.95,30181
3856,1.538392,0.95,30117
3857,1.551254,0.95,29994
3858,1.522547,0.95,29955
3859,1.529766,0.95,29436
3860,1.551517,0.95,28265
3861,1.516111,0.95,30083
3862,1.544321,0.95,30154
3863,1.5952,0.95,30142
3864,1.701791,0.95,30151
3865,1.718567,0.95,30154
3866,1.718484,0.95,30157
3867,1.746686,0.95,29611
3868,1.735352,0.95,30154
3869,1.776052,0.95,30153
3870,1.774817,0.95,30129
3871,1.752992,0.95,30134
3872,1.732589,0.95,30136
3873,1.670852,0.95,30141
3874,1.613591,0.95,30108
3875,1.584828,0.95,29798
3876,1.547762,0.95,30152
3877,1.568166,0.94,30158
3878,1.523799,0.94,30161
3879,1.478557,0.94,30122
3880,1.436123,0.94,30149
3881,1.426762,0.94,30146
3882,1.43189,0.94,30139
3883,1.396551,0.94,30130
3884,1.416648,0.94,30152
3885,1.468178,0.94,30107
3886,1.499787,0.94,27500
3887,1.51893,0.94,30089
3888,1.543363,0.94,30029
3889,1.585969,0.94,29369
3890,1.56842,0.94,30189
3891,1.550276,0.94,30142
3892,1.552174,0.94,30146
3893,1.509627,0.94,30159
3894,1.494562,0.94,30152
3895,1.482177,0.94,29968
3896,1.444349,0.94,29527
3897,1.414068,0.94,30168
3898,1.403943,0.94,30020
3899,1.451042,0.94,30144
3900,1.420245,0.94,30115
3901,1.354376,0.94,30155
3902,1.323266,0.94,30139
3903,1.330878,0.94,29875
3904,1.304988,0.94,30205
3905,1.356815,0.94,30207
3906,1.396154,0.94,28029
3907,1.454365,0.94,30149
3908,1.409847,0.94,30142
3909,1.450371,0.94,30147
3910,1.483226,0.94,30119
3911,1.443673,0.94,30154
3912,1.416605,0.94,30154
3913,1.388202,0.94,30157
3914,1.324203,0.94,30150
3915,1.285,0.94,30149
3916,1.253282,0.94,30152
3917,1.228861,0.94,30153
3918,1.221533,0.94,30146
3919,1.198484,0.94,30075
3920,1.26672,0.94,30120
3921,1.309858,0.94,30152
3922,1.333069,0.94,30141
3923,1.297889,0.94,30155
3924,1.270319,0.94,29963
3925,1.309222,0.94,30154
3926,1.273678,0.94,30189
3927,1.247021,0.94,30179
3928,1.240103,0.94,30146
3929,1.333377,0.94,30138
3930,1.305932,0.94,30122
3931,1.288575,0.94,30159
3932,1.274122,0.94,30158
3933,1.268364,0.94,27427
3934,1.31559,0.94,30106
3935,1.273032,0.94,30084
3936,1.285512,0.94,30153
3937,1.271839,0.94,30148
3938,1.31729,0.94,30148
3939,1.364347,0.94,29751
3940,1.386257,0.94,30150
3941,1.408387,0.94,30149
3942,1.434321,0.94,30153
3943,1.420213,0.94,30148
3944,1.461218,0.94,29514
3945,1.436885,0.93,30128
3946,1.398328,0.93,30195
3947,1.352789,0.93,30165
3948,1.324201,0.93,30151
3949,1.299126,0.93,30150
3950,1.27588,0.93,30157
3951,1.263852,0.93,30155
3952,1.221563,0.93,27817
3953,1.206934,0.93,30152
3954,1.288847,0.93,28664
3955,1.244067,0.93,30147
3956,1.306716,0.93,29742
3957,1.324681,0.93,30162
3958,1.380554,0.93,26843
3959,1.419755,0.93,30165
3960,1.392088,0.93,30161
3961,1.344002,0.93,30152
3962,1.330595,0.93,30156
3963,1.294797,0.93,30162
3964,1.339012,0.93,29803
3965,1.295618,0.93,30169
3966,1.270586,0.93,30182
3967,1.222074,0.93,30162
3968,1.185603,0.93,30146
3969,1.182935,0.93,30147
3970,1.17135,0.93,30139
3971,1.1529,0.93,30142
3972,1.133012,0.93,30151
3973,1.144537,0.93,28321
3974,1.181414,0.93,30169
3975,1.223789,0.93,30162
3976,1.280996,0.93,30167
3977,1.280577,0.93,30143
3978,1.253157,0.93,30152
3979,1.234683,0.93,30150
3980,1.218832,0.93,30151
3981,1.270378,0.93,30152
3982,1.310718,0.93,30163
3983,1.312954,0.93,30162
3984,1.350647,0.93,30154
3985,1.29633,0.93,30142
3986,1.280806,0.93,30159
3987,1.238382,0.93,30150
3988,1.218773,0.93,30149
3989,1.181664,0.93,30153
3990,1.238374,0.93,30142
3991,1.228124,0.93,29699
3992,1.199448,0.93,29621
3993,1.166548,0.93,30144
3994,1.176454,0.93,30162
3995,1.166577,0.93,30161
3996,1.152591,0.93,30157
3997,1.13991,0.93,30145
3998,1.132284,0.93,28397
3999,1.114588,0.93,30165
4000,1.121899,0.93,30153
4001,1.146135,0.93,30391
4002,1.216631,0.93,30244
4003,1.254172,0.93,30295
4004,1.253399,0.93,30309
4005,1.24537,0.93,30335
4006,1.211384,0.93,30330
4007,1.22472,0.93,30327
4008,1.255962,0.93,30285
4009,1.301388,0.93,29483
4010,1.347868,0.93,30277
4011,1.379811,0.93,30288
4012,1.344171,0.93,30289
4013,1.377424,0.93,30314
4014,1.359953,0.92,30324
4015,1.318011,0.92,30254
4016,1.279074,0.92,30260
4017,1.253854,0.92,30290
4018,1.225975,0.92,30317
4019,1.206312,0.92,30325
4020,1.172551,0.92,30322
4021,1.147239,0.92,30294
4022,1.127827,0.92,30336
4023,1.131566,0.92,30328
4024,1.148052,0.92,30332
4025,1.136221,0.92,30255
4026,1.175838,0.92,29979
4027,1.160529,0.92,30324
4028,1.210664,0.92,30330
4029,1.205537,0.92,26367
4030,1.213724,0.92,30251
4031,1.257353,0.92,30277
4032,1.310397,0.92,30274
4033,1.346328,0.92,30221
4034,1.386261,0.92,30231
4035,1.389832,0.92,29921
4036,1.380656,0.92,30222
4037,1.392412,0.92,30258
4038,1.428242,0.92,30204
4039,1.374237,0.92,30111
4040,1.325036,0.92,30139
4041,1.281917,0.92,30151
4042,1.239958,0.92,30053
4043,1.226532,0.92,30157
4044,1.228797,0.92,28406
4045,1.188219,0.92,30156
4046,1.235645,0.92,30153
4047,1.212641,0.92,29607
4048,1.256921,0.92,30185
4049,1.295857,0.92,30023
4050,1.278947,0.92,30158
4051,1.232331,0.92,29790
4052,1.200091,0.92,30189
4053,1.177399,0.92,29367
4054,1.161197,0.92,30153
4055,1.199144,0.92,30176
4056,1.254252,0.92,30194
4057,1.312371,0.92,30203
4058,1.27959,0.92,30160
4059,1.234626,0.92,30099
4060,1.211521,0.92,28757
4061,1.173917,0.92,30145
4062,1.152609,0.92,30158
4063,1.164106,0.92,30150
4064,1.236141,0.92,30195
4065,1.289319,0.92,30179
4066,1.310765,0.92,30009
4067,1.342339,0.92,30201
4068,1.327809,0.92,30189
4069,1.349626,0.92,30184
4070,1.347623,0.92,29833
4071,1.365623,0.92,29802
4072,1.403975,0.92,30162
4073,1.446338,0.92,30071
4074,1.437342,0.92,30144
4075,1.475618,0.92,30148
4076,1.502723,0.92,30150
4077,1.453142,0.92,30169
4078,1.470528,0.92,30022
4079,1.489815,0.92,30149
4080,1.525306,0.92,30160
4081,1.484469,0.92,30186
4082,1.509971,0.91,30132
4083,1.526966,0.91,30175
4084,1.490203,0.91,30150
4085,1.433365,0.91,30011
4086,1.367848,0.91,30161
4087,1.333657,0.91,30155
4088,1.365532,0.91,28225
4089,1.349388,0.91,30173
4090,1.358606,0.91,30152
4091,1.322267,0.91,28130
4092,1.288743,0.91,30148
4093,1.288314,0.91,30151
4094,1.241697,0.91,30030
4095,1.229996,0.91,30078
4096,1.217316,0.91,30192
4097,1.230675,0.91,30176
4098,1.251679,0.91,28268
4099,1.273048,0.91,30179
4100,1.249021,0.91,30121
4101,1.200934,0.91,30121
4102,1.173571,0.91,30203
4103,1.219263,0.91,30202
4104,1.23559,0.91,30210
4105,1.248569,0.91,30183
4106,1.222601,0.91,30170
4107,1.19685,0.91,27597
4108,1.178079,0.91,30201
4109,1.143863,0.91,30198
4110,1.109377,0.91,30192
4111,1.099433,0.91,29987
4112,1.106725,0.91,30167
4113,1.080345,0.91,30138
4114,1.087182,0.91,30144
4115,1.111888,0.91,30143
4116,1.11539,0.91,29484
4117,1.082626,0.91,30159
4118,1.066337,0.91,30151
4119,1.053311,0.91,30148
4120,1.034662,0.91,30140
4121,1.017591,0.91,30158
4122,0.992057,0.91,30116
4123,0.989926,0.91,30157
4124,0.968647,0.91,30116
4125,0.954645,0.91,30126
4126,0.956903,0.91,30153
4127,1.014419,0.91,28430
4128,1.059882,0.91,30152
4129,1.050503,0.91,30114
4130,1.044956,0.91,30207
4131,1.023177,0.91,30202
4132,1.008404,0.91,30204
4133,1.058628,0.91,30202
4134,1.130435,0.91,30143
4135,1.15583,0.91,30146
4136,1.155355,0.91,30213
4137,1.204721,0.91,28618
4138,1.266658,0.91,28383
4139,1.230689,0.91,30205
4140,1.251892,0.91,30207
4141,1.289249,0.91,30172
4142,1.313542,0.91,30147
4143,1.306959,0.91,30163
4144,1.261734,0.91,28565
4145,1.2452,0.91,29974
4146,1.272338,0.91,30140
4147,1.329384,0.91,30154
4148,1.335323,0.91,30145
4149,1.332483,0.91,30189
4150,1.307676,0.91,28143
4151,1.265987,0.9,30173
4152,1.22968,0.9,30181
4153,1.228956,0.9,28579
4154,1.225192,0.9,30136
4155,1.239207,0.9,29780
4156,1.200984,0.9,30152
4157,1.210507,0.9,30173
4158,1.185779,0.9,30154
4159,1.156981,0.9,30152
4160,1.140822,0.9,30167
4161,1.115073,0.9,30189
4162,1.131248,0.9,29658
4163,1.156759,0.9,29968
4164,1.211849,0.9,30185
4165,1.247108,0.9,30101
4166,1.195007,0.9,30157
4167,1.147329,0.9,30141
4168,1.197537,0.9,30183
4169,1.23344,0.9,30134
4170,1.217001,0.9,30164
4171,1.173748,0.9,30154
4172,1.169116,0.9,30149
4173,1.215052,0.9,30081
4174,1.195987,0.9,30110
4175,1.178536,0.9,30147
4176,1.172528,0.9,30143
4177,1.136497,0.9,30127
4178,1.19368,0.9,30029
4179,1.208523,0.9,30150
4180,1.174374,0.9,30154
4181,1.161046,0.9,30205
4182,1.112819,0.9,30216
4183,1.126135,0.9,28586
4184,1.172985,0.9,30155
4185,1.140368,0.9,30193
4186,1.11833,0.9,30166
4187,1.094219,0.9,30149
4188,1.079124,0.9,30151
4189,1.118605,0.9,30141
4190,1.11698,0.9,28804
4191,1.152139,0.9,30156
4192,1.121448,0.9,30165
4193,1.109872,0.9,30156
4194,1.081435,0.9,30188
4195,1.088171,0.9,30180
4196,1.115529,0.9,28483
4197,1.159547,0.9,30152
4198,1.186589,0.9,30104
4199,1.195393,0.9,30160
4200,1.222577,0.9,30195
4201,1.180854,0.9,30142
4202,1.163415,0.9,30160
4203,1.176376,0.9,30160
4204,1.169938,0.9,30110
4205,1.144341,0.9,30151
4206,1.178412,0.9,30150
4207,1.187826,0.9,30147
4208,1.185154,0.9,30170
4209,1.191749,0.9,30165
4210,1.158178,0.9,30089
4211,1.153208,0.9,29799
4212,1.12064,0.9,30162
4213,1.093146,0.9,30154
4214,1.050523,0.9,30150
4215,1.0504,0.9,30078
4216,1.027383,0.9,30183
4217,1.003088,0.9,30013
4218,1.048954,0.9,30077
4219,1.066301,0.89,30149
4220,1.10842,0.89,30162
4221,1.140566,0.89,30155
4222,1.172187,0.89,30030
4223,1.189917,0.89,30075
4224,1.201969,0.89,30161
4225,1.240872,0.89,30172
4226,1.188384,0.89,30163
4227,1.150625,0.89,29563
4228,1.124615,0.89,29210
4229,1.096776,0.89,30139
4230,1.04935,0.89,28097
4231,1.043409,0.89,30191
4232,1.023117,0.89,30062
4233,1.001134,0.89,30214
4234,1.054016,0.89,29890
4235,1.088432,0.89,30144
4236,1.081335,0.89,30146
4237,1.133978,0.89,30148
4238,1.152932,0.89,30152
4239,1.167371,0.89,30154
4240,1.172991,0.89,30154
4241,1.127606,0.89,30154
4242,1.115057,0.89,30165
4243,1.075692,0.89,30150
4244,1.068586,0.89,30158
4245,1.109813,0.89,30159
4246,1.140192,0.89,30175
4247,1.120097,0.89,30190
4248,1.090558,0.89,30150
4249,1.056423,0.89,30166
4250,1.034155,0.89,30052
4251,1.017249,0.89,30194
4252,1.000201,0.89,29942
4253,0.980361,0.89,30160
4254,0.990497,0.89,30105
4255,0.980297,0.89,30165
4256,0.9887,0.89,27503
4257,0.979833,0.89,30173
4258,1.044712,0.89,30145
4259,1.057317,0.89,30150
4260,1.032684,0.89,30197
4261,1.031072,0.89,30204
4262,1.057419,0.89,30195
4263,1.060237,0.89,29850
4264,1.094803,0.89,30203
4265,1.110977,0.89,30183
4266,1.133514,0.89,30153
4267,1.190512,0.89,30196
4268,1.193428,0.89,30174
4269,1.223181,0.89,30195
4270,1.257021,0.89,30173
4271,1.289616,0.89,30152
4272,1.253959,0.89,30179
4273,1.229928,0.89,30174
4274,1.181679,0.89,30170
4275,1.143292,0.89,30150
4276,1.188817,0.89,28037
4277,1.231539,0.89,30154
4278,1.260698,0.89,29519
4279,1.275754,0.89,30161
4280,1.233325,0.89,30162
4281,1.168309,0.89,30149
4282,1.109546,0.89,30099
4283,1.08141,0.89,30161
4284,1.06062,0.89,29558
4285,1.046786,0.89,30163
4286,1.007487,0.89,30168
4287,1.057732,0.88,30140
4288,1.050761,0.88,30162
4289,1.031784,0.88,30152
4290,1.026301,0.88,30094
4291,0.994585,0.88,30022
4292,0.988116,0.88,30154
4293,0.979559,0.88,30151
4294,1.011685,0.88,30167
4295,1.004014,0.88,29876
4296,1.061705,0.88,30153
4297,1.068175,0.88,30106
4298,1.106998,0.88,27986
4299,1.086313,0.88,30164
4300,1.035629,0.88,30167
4301,1.016254,0.88,30159
4302,1.018227,0.88,30165
4303,0.974707,0.88,29600
4304,0.947057,0.88,30109
4305,0.961418,0.88,30164
4306,1.008972,0.88,30157
4307,1.064772,0.88,30157
4308,1.113568,0.88,30163
4309,1.079564,0.88,30154
4310,1.045141,0.88,30112
4311,1.026605,0.88,30158
4312,1.023488,0.88,30160
4313,1.022096,0.88,30150
4314,1.003553,0.88,30071
4315,0.972348,0.88,30159
4316,0.934286,0.88,30193
4317,0.941969,0.88,30210
4318,0.990293,0.88,28377
4319,1.044474,0.88,30199
4320,1.085807,0.88,30190
4321,1.118919,0.88,30149
4322,1.074448,0.88,30193
4323,1.088074,0.88,28260
4324,1.057984,0.88,29355
4325,1.029061,0.88,30163
4326,0.990224,0.88,30170
4327,0.963863,0.88,30170
4328,0.948221,0.88,30165
4329,0.969601,0.88,30158
4330,1.006121,0.88,30160
4331,1.041022,0.88,30163
4332,1.013382,0.88,30138
4333,0.976308,0.88,30161
4334,0.938127,0.88,30216
4335,0.911915,0.88,30165
4336,0.900679,0.88,29714
4337,0.941552,0.88,30142
4338,1.009442,0.88,30102
4339,1.082897,0.88,30159
4340,1.091472,0.88,30165
4341,1.060123,0.88,28723
4342,1.084107,0.88,30167
4343,1.063333,0.88,30116
4344,1.027441,0.88,30159
4345,1.023702,0.88,30100
4346,1.015724,0.88,30051
4347,1.012042,0.88,30159
4348,0.990439,0.88,29733
4349,0.967846,0.88,30152
4350,0.946132,0.88,30148
4351,0.938076,0.88,30153
4352,0.992609,0.88,30145
4353,1.026927,0.88,30027
4354,1.053165,0.88,30154
4355,1.090554,0.88,30103
4356,1.126098,0.87,30160
4357,1.118997,0.87,30154
4358,1.147652,0.87,30146
4359,1.122847,0.87,30147
4360,1.103399,0.87,30150
4361,1.082171,0.87,30148
4362,1.057876,0.87,30137
4363,1.033481,0.87,30153
4364,1.014951,0.87,29792
4365,1.033442,0.87,30017
4366,0.997703,0.87,30158
4367,0.965712,0.87,30102
4368,0.940904,0.87,30195
4369,0.978219,0.87,28649
4370,0.955757,0.87,30151
4371,0.949193,0.87,29859
4372,0.938558,0.87,28651
4373,0.979219,0.87,30208
4374,1.009058,0.87,30177
4375,0.980192,0.87,30016
4376,1.01653,0.87,30161
4377,1.032727,0.87,30154
4378,1.074049,0.87,30174
4379,1.060196,0.87,30215
4380,1.026017,0.87,30098
4381,0.997164,0.87,30174
4382,0.981836,0.87,30206
4383,1.003734,0.87,30215
4384,1.061638,0.87,30197
4385,1.032641,0.87,30196
4386,1.007407,0.87,30216
4387,1.007512,0.87,30217
4388,1.023991,0.87,29785
4389,1.056183,0.87,30195
4390,1.081764,0.87,30056
4391,1.0522,0.87,30152
4392,1.043706,0.87,30143
4393,1.032538,0.87,30026
4394,1.019665,0.87,30178
4395,0.990173,0.87,30180
4396,0.985556,0.87,30163
4397,0.943389,0.87,30130
4398,0.926862,0.87,29992
4399,0.913061,0.87,30146
4400,0.875709,0.87,30156
4401,0.852045,0.87,30184
4402,0.893397,0.87,30214
4403,0.924034,0.87,30215
4404,0.972413,0.87,30205
4405,0.970455,0.87,30213
4406,1.016582,0.87,30182
4407,0.997183,0.87,30173
4408,0.96675,0.87,30148
4409,0.956585,0.87,30146
4410,0.95001,0.87,30178
4411,0.952412,0.87,30002
4412,0.919553,0.87,30132
4413,0.98199,0.87,30184
4414,1.011956,0.87,30178
4415,1.067842,0.87,30161
4416,1.052353,0.87,27799
4417,1.039784,0.87,30051
4418,1.004026,0.87,30161
4419,0.987808,0.87,30152
4420,1.024574,0.87,30155
4421,1.100633,0.87,30148
4422,1.112699,0.87,30147
4423,1.134828,0.87,30150
4424,1.149216,0.86,30155
4425,1.179387,0.86,30156
4426,1.153629,0.86,30134
4427,1.180956,0.86,30154
4428,1.227024,0.86,30162
4429,1.247979,0.86,30147
4430,1.270754,0.86,29237
4431,1.242197,0.86,30048
4432,1.19929,0.86,30133
4433,1.15233,0.86,30150
4434,1.101449,0.86,30093
4435,1.061342,0.86,30184
4436,1.032233,0.86,30130
4437,0.999278,0.86,30149
4438,1.028763,0.86,29999
4439,1.073576,0.86,30151
4440,1.09244,0.86,30157
4441,1.116359,0.86,30160
4442,1.058132,0.86,30182
4443,1.08256,0.86,30182
4444,1.112306,0.86,30201
4445,1.112993,0.86,30169
4446,1.104993,0.86,30159
4447,1.085607,0.86,30153
4448,1.056627,0.86,30164
4449,1.073807,0.86,27082
4450,1.055674,0.86,30205
4451,1.011942,0.86,30215
4452,1.005167,0.86,30209
4453,0.981651,0.86,30210
4454,0.999441,0.86,30215
4455,0.998771,0.86,30188
4456,0.985812,0.86,30151
4457,0.957963,0.86,30113
4458,0.948418,0.86,30116
4459,0.913206,0.86,30151
4460,0.900366,0.86,30148
4461,0.922269,0.86,27653
4462,0.963051,0.86,30153
4463,0.980918,0.86,30160
4464,0.966283,0.86,30150
4465,0.91827,0.86,30203
4466,0.908734,0.86,30216
4467,0.893899,0.86,30178
4468,0.940375,0.86,30130
4469,0.974658,0.86,30155
4470,0.971641,0.86,30154
4471,0.96319,0.86,29616
4472,0.938989,0.86,30148
4473,0.926259,0.86,30047
4474,0.927232,0.86,30188
4475,0.917029,0.86,28340
4476,0.945701,0.86,30187
4477,0.957694,0.86,30204
4478,0.960129,0.86,30185
4479,1.013826,0.86,30179
4480,1.03951,0.86,30160
4481,1.063011,0.86,30189
4482,1.080077,0.86,30169
4483,1.05053,0.86,30144
4484,1.057429,0.86,30210
4485,1.040781,0.86,30213
4486,1.019991,0.86,30207
4487,1.009757,0.86,30201
4488,0.983146,0.86,30187
4489,1.0059,0.86,30122
4490,1.04315,0.86,30160
4491,1.055488,0.86,30125
4492,1.049104,0.86,30193
4493,1.075813,0.85,30090
4494,1.100997,0.85,28820
4495,1.116227,0.85,30202
4496,1.098086,0.85,30183
4497,1.062979,0.85,30173
4498,1.047179,0.85,30164
4499,1.020507,0.85,30145
4500,1.002906,0.85,30189
4501,0.990838,0.85,30170
4502,1.007256,0.85,30151
4503,1.019544,0.85,30105
4504,1.04637,0.85,30166
4505,1.03364,0.85,30164
4506,1.001366,0.85,30147
4507,0.984464,0.85,25638
4508,0.941056,0.85,30162
4509,0.92844,0.85,30150
4510,0.929905,0.85,30156
4511,0.950887,0.85,30157
4512,0.981531,0.85,30154
4513,0.962673,0.85,30156
4514,0.944445,0.85,30167
4515,0.962766,0.85,28213
4516,0.958845,0.85,30172
4517,0.946712,0.85,30187
4518,0.958576,0.85,30135
4519,0.929344,0.85,30152
4520,0.928884,0.85,30178
4521,0.895622,0.85,30196
4522,0.866922,0.85,30154
4523,0.854777,0.85,30153
4524,0.83965,0.85,30140
4525,0.838674,0.85,30153
4526,0.832614,0.85,30153
4527,0.821775,0.85,30199
4528,0.808251,0.85,30178
4529,0.808576,0.85,30159
4530,0.849049,0.85,30146
4531,0.837291,0.85,30151
4532,0.837602,0.85,30157
4533,0.834511,0.85,30150
4534,0.854695,0.85,30158
4535,0.896619,0.85,30146
4536,0.921936,0.85,30160
4537,0.943169,0.85,29911
4538,0.953259,0.85,30145
4539,0.955075,0.85,29697
4540,0.96039,0.85,30152
4541,0.961049,0.85,30162
4542,0.981533,0.85,29923
4543,1.010894,0.85,30162
4544,0.98906,0.85,30155
4545,0.966259,0.85,30159
4546,0.962496,0.85,30158
4547,0.955773,0.85,30153
4548,0.932519,0.85,30154
4549,0.901107,0.85,29873
4550,0.889546,0.85,30120
4551,0.906998,0.85,30145
4552,0.898352,0.85,30157
4553,0.872719,0.85,27833
4554,0.867731,0.85,30144
4555,0.846118,0.85,30148
4556,0.829269,0.85,30162
4557,0.800228,0.85,30152
4558,0.858947,0.85,30147
4559,0.860539,0.85,30139
4560,0.853075,0.85,30145
4561,0.855536,0.84,30151
4562,0.849931,0.84,30174
4563,0.826755,0.84,30111
4564,0.856225,0.84,30201
4565,0.852582,0.84,30186
4566,0.877521,0.84,30155
4567,0.906031,0.84,26484
4568,0.88496,0.84,30134
4569,0.860363,0.84,30145
4570,0.83369,0.84,30137
4571,0.815464,0.84,30143
4572,0.805837,0.84,30147
4573,0.803193,0.84,30157
4574,0.782819,0.84,30162
4575,0.776693,0.84,30168
4576,0.765518,0.84,29816
4577,0.767819,0.84,26227
4578,0.740518,0.84,30130
4579,0.728259,0.84,30154
4580,0.736315,0.84,30164
4581,0.767174,0.84,30153
4582,0.810165,0.84,30141
4583,0.840041,0.84,30136
4584,0.865574,0.84,30159
4585,0.890996,0.84,30161
4586,0.920208,0.84,30157
4587,0.940904,0.84,30071
4588,0.96529,0.84,30157
4589,0.98974,0.84,30158
4590,1.005022,0.84,30152
4591,1.013031,0.84,30010
4592,1.004281,0.84,30156
4593,1.010541,0.84,30024
4594,1.021465,0.84,30157
4595,1.024587,0.84,30157
4596,1.027425,0.84,30150
4597,1.038218,0.84,30157
4598,1.045998,0.84,30149
4599,1.050804,0.84,28310
4600,1.055123,0.84,30076
4601,1.049987,0.84,30205
4602,1.06343,0.84,30211
4603,1.068548,0.84,30177
4604,1.040914,0.84,30153
4605,1.012589,0.84,30162
4606,0.984316,0.84,29950
4607,1.003722,0.84,30152
4608,1.004628,0.84,30132
4609,0.973937,0.84,30015
4610,0.95887,0.84,30151
4611,0.943094,0.84,30156
4612,0.911076,0.84,29374
4613,0.895518,0.84,30174
4614,0.888894,0.84,30063
4615,0.88879,0.84,30170
4616,0.883442,0.84,30189
4617,0.878453,0.84,30208
4618,0.870759,0.84,30158
4619,0.868473,0.84,30149
4620,0.883739,0.84,30152
4621,0.895978,0.84,30147
4622,0.909345,0.84,30119
4623,0.93357,0.84,30131
4624,0.953294,0.84,30152
4625,0.955206,0.84,30154
4626,0.945341,0.84,30155
4627,0.926179,0.84,30001
4628,0.927873,0.84,30167
